date,time,province,confirmed,released,deceased,latitude,longitude,avg_temp,min_temp,max_temp,precipitation,max_wind_speed,most_wind_direction,avg_relative_humidity,length_km,tile_size,n_crisis,n_baseline,n_difference,percent_change,z_score,end_lat,end_lon
1/20/2020,16,Seoul,0,0,0,37.55405869,126.989595,0.7,-3.3,5.5,0,5.7,270,46.8,16.32737313,13,469.4627329,512.4832298,-43.02049689,-17.08846727,-0.93304591,37.6,127
1/20/2020,16,Busan,0,0,0,35.16183212,129.0631264,5.1,1.6,9.8,0,6.1,270,45.6,12.92215835,13,464.1980198,494.3386139,-30.14059406,-16.91315603,-1.243001699,35.2,129.1
1/20/2020,16,Daegu,0,0,0,35.85584544,128.5754098,4.6,2.4,8.1,0,6.4,290,44.1,12.50287778,13,930.2816901,1036.656338,-106.3746479,-27.62087595,-2.044224448,35.9,128.6
1/20/2020,16,Incheon,1,0,0,37.50082918,126.662811,1.2,-2.1,5.1,0,8.6,320,56,17.22910004,13,448.3092105,464.2407895,-15.93157895,-11.63824611,-0.753353716,37.5,126.7
1/20/2020,16,Gwangju,0,0,0,35.1511,126.8787132,4,1.2,7.9,0,3.3,270,63.1,19.52755293,13,1370.137931,1384.896552,-14.75862069,-8.522999581,-0.637609989,35.2,126.9
1/20/2020,16,Daejeon,0,0,0,36.34214417,127.402718,3.4,-0.9,8.1,0,5.5,270,57.3,20.80887484,13,790.09375,848.3,-58.20625,-19.0057412,-1.268234113,36.3,127.4
1/20/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,4.3,-0.5,9.2,0,3.6,290,48.5,14.26749005,13,1744.130435,1785.608696,-41.47826087,-20.55315487,-1.040923338,35.5,129.3
1/20/2020,16,Sejong,0,0,0,36.480132,127.289021,0,0,0,0,0,0,0,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625
1/20/2020,16,Gyeonggi-do,0,0,0,37.47832609,127.0745319,1.2,-2.8,5.7,0,6.4,290,68.5,17.92862623,13,420.0748663,428.1754011,-8.100534759,-9.859958213,-0.429574998,37.5,127.1
1/20/2020,16,Gangwon-do,0,0,0,37.74834495,128.3036106,3.7,1.1,7.5,0,5.2,250,38.8,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625
1/20/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,0.9,-2.9,5.8,0,5.6,270,63.3,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625
1/20/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.8537391,1.7,-2.7,7.1,0,6.2,290,62,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625
1/20/2020,16,Jeollabuk-do,0,0,0,35.724013,127.1139691,3.5,-0.3,8,0,6.6,320,61.1,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625
1/20/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,4.9,2.8,8.8,0,10.2,290,55.8,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625
1/20/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,3.6,-0.4,6.9,0,7.5,270,48.6,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625
1/20/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.319787,4.4,0.2,9.1,0,3.6,270,42.6,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625
1/20/2020,16,Jeju-do,0,0,0,33.488936,126.500423,8.4,7.1,10.9,0,6,320,50.3,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625
1/21/2020,16,Seoul,0,0,0,37.55405869,126.989595,-0.4,-5.6,5.5,0,3.5,320,36.9,15.73712213,13,449.3571429,499.2714286,-49.91428571,-26.12344442,-1.444843731,37.6,127
1/21/2020,16,Busan,0,0,0,35.16183212,129.0631264,5,0.1,10.3,0,5.9,20,47.5,13.64733102,13,481.0204082,517.3755102,-36.35510204,-25.01585364,-1.725093919,35.2,129.1
1/21/2020,16,Daegu,0,0,0,35.85584544,128.5754098,1.9,-2,7.9,0,4.7,290,36,12.40101808,13,960.1791045,1078.922388,-118.7432836,-37.51455937,-2.354346114,35.9,128.6
1/21/2020,16,Incheon,1,0,0,37.50082918,126.662811,-0.3,-4,3.4,0,4.3,20,49.9,17.5005844,13,482.2945205,499.0821918,-16.78767123,-20.20834004,-1.286698328,37.5,126.7
1/21/2020,16,Gwangju,0,0,0,35.1511,126.8787132,3.6,-2.2,10.7,0,4.4,50,38.8,17.9273122,13,1326.666667,1334.546667,-7.88,-13.41611553,-0.723889843,35.2,126.9
1/21/2020,16,Daejeon,0,0,0,36.34214417,127.402718,0.5,-5.3,7.5,0,2.5,250,45.3,17.40353865,13,818.9032258,870.7290323,-51.82580645,-22.90399869,-1.522685533,36.3,127.4
1/21/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,3.2,-1.6,8.6,0,4.2,340,51,19.05605766,13,1517.423077,1525.307692,-7.884615385,-21.20173839,-1.085074752,35.5,129.3
1/21/2020,16,Sejong,0,0,0,36.480132,127.289021,0,0,0,0,0,0,0,16.36878218,13,806.6047998,843.8183724,-37.21357256,-23.55248585,-1.403656932,36.3375,127.7625
1/21/2020,16,Gyeonggi-do,0,0,0,37.47832609,127.0745319,-0.7,-5.9,5.4,0,2.7,140,61.4,17.27729334,13,416.9942529,425.312069,-8.317816092,-22.03583671,-1.086623236,37.5,127.1
1/21/2020,16,Gangwon-do,0,0,0,37.74834495,128.3036106,2.8,-1.9,7.8,0,3.8,230,42,16.36878218,13,806.6047998,843.8183724,-37.21357256,-23.55248585,-1.403656932,36.3375,127.7625
1/21/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,-2.3,-8.4,5,0,2.8,90,53.9,16.36878218,13,806.6047998,843.8183724,-37.21357256,-23.55248585,-1.403656932,36.3375,127.7625
1/21/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.8537391,-0.7,-6.9,5.7,0,2.4,50,56.1,16.36878218,13,806.6047998,843.8183724,-37.21357256,-23.55248585,-1.403656932,36.3375,127.7625
1/21/2020,16,Jeollabuk-do,0,0,0,35.724013,127.1139691,1.5,-4.3,7.8,0,2.9,320,47.9,16.36878218,13,806.6047998,843.8183724,-37.21357256,-23.55248585,-1.403656932,36.3375,127.7625
1/21/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,3.9,-0.7,7.8,0,9.3,70,47,16.36878218,13,806.6047998,843.8183724,-37.21357256,-23.55248585,-1.403656932,36.3375,127.7625
1/21/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,2,-1.9,7.5,0,4.8,180,51.6,16.36878218,13,806.6047998,843.8183724,-37.21357256,-23.55248585,-1.403656932,36.3375,127.7625
1/21/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.319787,2.9,-1.1,7.7,0,5.6,20,44.3,16.36878218,13,806.6047998,843.8183724,-37.21357256,-23.55248585,-1.403656932,36.3375,127.7625
1/21/2020,16,Jeju-do,0,0,0,33.488936,126.500423,7.4,4.9,10.5,0,4.5,20,57.8,16.36878218,13,806.6047998,843.8183724,-37.21357256,-23.55248585,-1.403656932,36.3375,127.7625
1/22/2020,16,Seoul,0,0,0,37.55405869,126.989595,3,-0.1,7.8,0,3.2,50,36,15.86794831,13,461.3654485,512.379402,-51.01395349,-25.10596796,-1.682790614,37.6,127
1/22/2020,16,Busan,0,0,0,35.16183212,129.0631264,7.7,4.8,9.3,0,5.6,50,82.3,11.98231202,13,510.8901099,552.0989011,-41.20879121,-28.41832297,-2.109820173,35.2,129.1
1/22/2020,16,Daegu,0,0,0,35.85584544,128.5754098,2.9,0.2,5.7,0,1.9,140,65.9,14.8661191,13,886.0138889,1001.611111,-115.5972222,-31.6573744,-2.397619004,35.9,128.6
1/22/2020,16,Incheon,1,0,0,37.50082918,126.662811,3,0,7.2,0,5.3,20,53.4,15.34464158,13,571.4435484,596.4983871,-25.05483871,-18.04761538,-1.303280344,37.5,126.7
1/22/2020,16,Gwangju,0,0,0,35.1511,126.8787132,5.4,3.1,6.7,0,4.3,50,82.5,16.37776878,13,1432.535714,1487.992857,-55.45714286,-4.195833635,-1.015173958,35.2,126.9
1/22/2020,16,Daejeon,0,0,0,36.34214417,127.402718,2.4,-0.2,3.6,0,1.7,270,69.5,16.49250909,13,811.4516129,878.0967742,-66.64516129,-16.92173266,-1.681572519,36.3,127.4
1/22/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,5.6,2,8.3,0,3.3,340,79.5,18.2211638,13,1478,1505.474074,-27.47407407,-17.46301422,-1.117519435,35.5,129.3
1/22/2020,16,Sejong,0,0,0,36.480132,127.289021,0,0,0,0,0,0,0,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625
1/22/2020,16,Gyeonggi-do,0,0,0,37.47832609,127.0745319,2.1,-1.3,5.1,0,4.3,110,72.4,16.22954397,13,416.1802326,431.9546512,-15.7744186,-18.31453136,-1.179225946,37.5,127.1
1/22/2020,16,Gangwon-do,0,0,0,37.74834495,128.3036106,7.1,4.7,9.8,0,6.3,230,31.9,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625
1/22/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,0.7,-3,3.9,0,2.1,20,63.6,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625
1/22/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.8537391,1.8,-0.9,4.1,0,2.9,50,71.6,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625
1/22/2020,16,Jeollabuk-do,0,0,0,35.724013,127.1139691,3.5,0.9,4.8,0,2.1,340,74.6,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625
1/22/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,6.3,5.5,7,0,10,50,82.3,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625
1/22/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,5.2,-0.2,8.4,0,3.4,180,55.6,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625
1/22/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.319787,3.6,2.7,5,0,3,360,76,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625
1/22/2020,16,Jeju-do,0,0,0,33.488936,126.500423,11.4,8.6,13.5,0,2.8,200,85.1,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625
1/23/2020,16,Seoul,0,0,0,37.55405869,126.989595,4.6,0,9.9,0,4.7,290,49.3,15.98403349,13,478.3333333,520.8560748,-42.52274143,-13.59647842,-0.878112225,37.6,127
1/23/2020,16,Busan,0,0,0,35.16183212,129.0631264,8.8,8.1,10.1,0,5.7,50,97.1,12.4819951,13,493.9578947,523.2231579,-29.26526316,-11.56560956,-0.74003043,35.2,129.1
1/23/2020,16,Daegu,0,0,0,35.85584544,128.5754098,5,2.7,8.6,0,2.1,320,95.4,11.08859622,13,972.3823529,1082.764706,-110.3823529,-24.10200535,-2.016484573,35.9,128.6
1/23/2020,16,Incheon,1,0,0,37.50082918,126.662811,4.1,1.1,8.2,0,6.3,340,60.6,17.08129685,13,450.4733333,472.3333333,-21.86,-6.12806319,-0.545039501,37.5,126.7
1/23/2020,16,Gwangju,0,0,0,35.1511,126.8787132,7.5,5.3,12.3,0,4.6,20,85.1,15.83922933,13,1372.724138,1429.406897,-56.68275862,-7.619902998,-0.523533055,35.2,126.9
1/23/2020,16,Daejeon,0,0,0,36.34214417,127.402718,6.1,2.7,13,0,3.3,250,62.5,16.34224629,13,842.2333333,894.9533333,-52.72,-15.43114538,-1.265306233,36.3,127.4
1/23/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,7.6,5.8,8.6,0,3.9,320,97.4,17.68003148,13,1566.730769,1625.284615,-58.55384615,-15.07075634,-0.708603119,35.5,129.3
1/23/2020,16,Sejong,0,0,0,36.480132,127.289021,0,0,0,0,0,0,0,15.55332696,13,824.4494741,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625
1/23/2020,16,Gyeonggi-do,0,0,0,37.47832609,127.0745319,4.1,-1.4,10.7,0,4.6,290,71.6,17.92918688,13,418.7606383,436.15,-17.3893617,-8.903670102,-0.553373774,37.5,127.1
1/23/2020,16,Gangwon-do,0,0,0,37.74834495,128.3036106,7.2,3.4,12.5,0,3.9,230,54.5,15.55332696,13,824.4494741,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625
1/23/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,3.4,-1.4,11.7,0,2.2,90,64.6,15.55332696,13,824.4494741,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625
1/23/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.8537391,4.2,0.8,9.9,0,4.1,20,68.1,15.55332696,13,824.4494741,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625
1/23/2020,16,Jeollabuk-do,0,0,0,35.724013,127.1139691,6.3,3.4,12.4,0,3,320,72,15.55332696,13,824.4494741,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625
1/23/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,8.6,6.7,10.2,0,8.2,50,94,15.55332696,13,824.4494741,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625
1/23/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,6.9,4.2,11.3,0,3.4,160,87.1,15.55332696,13,824.4494741,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625
1/23/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.319787,5.4,3,7.3,0,3.2,20,88.3,15.55332696,13,824.4494741,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625
1/23/2020,16,Jeju-do,0,0,0,33.488936,126.500423,11.2,10.5,13.6,0,4.9,320,87.3,15.55332696,13,824.4494741,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625
1/24/2020,16,Seoul,0,0,0,37.55405869,126.989595,2.8,-1.3,7.4,0,3.7,290,63,15.89439861,13,487.7341772,544.375,-56.64082278,-18.96550042,-2.011875638,37.6,127
1/24/2020,16,Busan,0,0,0,35.16183212,129.0631264,10.2,5.9,15.9,0,4.3,50,64,12.28021454,13,484.4948454,515.3685567,-30.87371134,-19.90468219,-2.072958319,35.2,129.1
1/24/2020,16,Daegu,0,0,0,35.85584544,128.5754098,6.1,0.5,11.8,0,5.5,110,80.3,12.77271004,13,929.7042254,1046.485915,-116.7816901,-27.69884122,-2.890812745,35.9,128.6
1/24/2020,16,Incheon,1,0,0,37.50082918,126.662811,2.3,-0.1,5,0,5.4,20,65.4,17.21960449,13,447.1523179,463.5761589,-16.42384106,-12.97773103,-1.394276939,37.5,126.7
1/24/2020,16,Gwangju,0,0,0,35.1511,126.8787132,7.1,2.5,12.7,0,3.4,50,57.8,15.21105067,13,1323.933333,1378.991667,-55.05833333,-11.54423073,-1.467828743,35.2,126.9
1/24/2020,16,Daejeon,0,0,0,36.34214417,127.402718,4.4,-0.7,11.3,0,2.5,250,65.6,15.20377393,13,835.4,896.675,-61.275,-15.68478439,-2.177471444,36.3,127.4
1/24/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,8,4.1,12.9,0,3.4,340,78.4,19.84213124,13,1404,1476.784483,-72.78448276,-9.476103694,-1.258384901,35.5,129.3
1/24/2020,16,Sejong,0,0,0,36.480132,127.289021,0,0,0,0,0,0,0,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.883960451,36.3375,127.7625
1/24/2020,16,Gyeonggi-do,1,0,0,37.47832609,127.0745319,2.4,-2.2,9.2,0,3.4,250,85,17.6719271,13,414.7598945,447.9386544,-33.17875989,-16.33345002,-1.798074879,37.5,127.1
1/24/2020,16,Gangwon-do,0,0,0,37.74834495,128.3036106,4.4,2.5,7.2,0,3.6,230,76.4,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.883960451,36.3375,127.7625
1/24/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,1.3,-4.2,10.2,0,1.5,90,76.4,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.883960451,36.3375,127.7625
1/24/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.8537391,2.4,-1.3,7.6,0,3.7,50,74,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.883960451,36.3375,127.7625
1/24/2020,16,Jeollabuk-do,0,0,0,35.724013,127.1139691,4.9,0.5,10.6,0,2.4,230,68.6,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.883960451,36.3375,127.7625
1/24/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,9,5.5,11.8,0,6.4,50,62.8,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.883960451,36.3375,127.7625
1/24/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,5.8,1.9,11.9,0,8.7,20,85.1,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.883960451,36.3375,127.7625
1/24/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.319787,7.6,3,12.2,0,4,50,63.9,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.883960451,36.3375,127.7625
1/24/2020,16,Jeju-do,0,0,0,33.488936,126.500423,11.3,9.5,12.7,0,4.5,20,64.5,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.883960451,36.3375,127.7625
1/25/2020,16,Seoul,0,0,0,37.55405869,126.989595,4.3,0.6,8.8,0,3.9,290,63.1,16.24259993,13,470.2134146,526.7591463,-56.54573171,-17.96461426,-1.904343759,37.6,127
1/25/2020,16,Busan,0,0,0,35.16183212,129.0631264,9.1,8,11.6,0,4.5,50,66,12.60983151,13,478.122449,508.5959184,-30.47346939,-17.90852155,-1.939960887,35.2,129.1
1/25/2020,16,Daegu,0,0,0,35.85584544,128.5754098,7.2,5.4,9.8,0,4.1,110,68.8,12.61387421,13,913.7916667,1032.588889,-118.7972222,-26.01029195,-2.849210471,35.9,128.6
1/25/2020,16,Incheon,1,0,0,37.50082918,126.662811,2.9,-0.2,6.8,0,4.1,20,66.9,16.8958902,13,454.3851351,472.4081081,-18.02297297,-13.84276964,-1.481016077,37.5,126.7
1/25/2020,16,Gwangju,0,0,0,35.1511,126.8787132,7.4,4.1,10.9,0,1.4,250,71.5,17.08748165,13,1370.931034,1431.503448,-60.57241379,-5.609200864,-0.998207478,35.2,126.9
1/25/2020,16,Daejeon,0,0,0,36.34214417,127.402718,5.2,0.5,10.5,0,1.5,250,75.6,16.08892604,13,836.6333333,899.7133333,-63.08,-14.7687392,-1.841443461,36.3,127.4
1/25/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,8.2,6.8,9.9,0,3.6,340,71.1,18.10092041,13,1500.37037,1580.622222,-80.25185185,-16.97519009,-1.878912378,35.5,129.3
1/25/2020,16,Sejong,0,0,0,36.480132,127.289021,0,0,0,0,0,0,0,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.837584744,36.3375,127.7625
1/25/2020,16,Gyeonggi-do,1,0,0,37.47832609,127.0745319,2.8,-2.2,9.1,0,2.5,320,90.8,17.48181153,13,425.5486486,459.6913514,-34.1427027,-16.48904936,-1.807583445,37.5,127.1
1/25/2020,16,Gangwon-do,0,0,0,37.74834495,128.3036106,5.7,2.1,10.1,0,3.9,230,82.3,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.837584744,36.3375,127.7625
1/25/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,2.3,-2.8,9.6,0,1.6,90,81.3,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.837584744,36.3375,127.7625
1/25/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.8537391,2.9,-0.8,8.1,0,2.5,20,78.9,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.837584744,36.3375,127.7625
1/25/2020,16,Jeollabuk-do,0,0,0,35.724013,127.1139691,4.9,1,8.8,0,1.9,110,74.3,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.837584744,36.3375,127.7625
1/25/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,8.8,7.9,9.6,0,7.4,50,72.6,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.837584744,36.3375,127.7625
1/25/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,6.2,3.8,10.5,0,2.8,160,85.1,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.837584744,36.3375,127.7625
1/25/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.319787,7.6,5.1,9.7,0,2.7,20,67.1,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.837584744,36.3375,127.7625
1/25/2020,16,Jeju-do,0,0,0,33.488936,126.500423,11.9,10.6,14,0,6.3,70,77.9,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.837584744,36.3375,127.7625
1/26/2020,16,Seoul,0,0,0,37.55405869,126.989595,5.5,-0.2,11.9,0,6.1,70,56.3,15.73210587,13,481.1308411,530.7426791,-49.61183801,-19.96268552,-1.835657658,37.6,127
1/26/2020,16,Busan,0,0,0,35.16183212,129.0631264,9.5,7.4,13.8,0,6.5,50,64,12.63110151,13,481.7835052,514.6515464,-32.86804124,-25.03647144,-2.305621272,35.2,129.1
1/26/2020,16,Daegu,0,0,0,35.85584544,128.5754098,6.7,1.7,11.2,0,6.1,110,74.1,11.40313973,13,966.9264706,1095.688235,-128.7617647,-33.59730752,-3.15782662,35.9,128.6
1/26/2020,16,Incheon,1,0,0,37.50082918,126.662811,5.4,-0.2,10.3,0,8.1,90,55.3,16.84956776,13,461.1564626,475.5319728,-14.3755102,-14.60755782,-1.441804756,37.5,126.7
1/26/2020,16,Gwangju,0,0,0,35.1511,126.8787132,8.2,3.8,11.7,0,4.4,50,68.1,11.57953445,13,1493.62963,1525.622222,-31.99259259,-17.57708809,-1.724320984,35.2,126.9
1/26/2020,16,Daejeon,0,0,0,36.34214417,127.402718,6.5,1,11.5,0,7.5,20,71.1,15.57677789,13,902.8214286,965.9357143,-63.11428571,-18.03162334,-1.9765839,36.3,127.4
1/26/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,8.2,5.4,10.6,0,4.8,360,78,14.81387301,13,1765.956522,1839.269565,-73.31304348,-17.54728888,-1.81735841,35.5,129.3
1/26/2020,16,Sejong,0,0,0,36.480132,127.289021,0,0,0,0,0,0,0,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625
1/26/2020,16,Gyeonggi-do,2,0,0,37.47832609,127.0745319,5.3,-2.7,11.9,0,5.2,90,74.3,17.78719076,13,419.8186667,448.6432,-28.82453333,-18.37302459,-1.791799069,37.5,127.1
1/26/2020,16,Gangwon-do,0,0,0,37.74834495,128.3036106,5.2,3.5,6.4,0,2.8,70,80.6,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625
1/26/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,4.7,-2.3,11.3,0,4.7,70,68.3,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625
1/26/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.8537391,5.8,-0.6,11.1,0,3.7,50,64.8,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625
1/26/2020,16,Jeollabuk-do,0,0,0,35.724013,127.1139691,7.1,1.4,11.9,0,4.3,90,67.4,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625
1/26/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,8.9,7.2,10.4,0,10.5,50,66.5,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625
1/26/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,6.4,2.4,10.7,0,10,20,82.8,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625
1/26/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.319787,7.8,4,10.9,0,5.2,50,64.6,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625
1/26/2020,16,Jeju-do,0,0,0,33.488936,126.500423,11.6,10.6,13,0,7.1,70,74,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625
1/27/2020,16,Seoul,1,0,0,37.55405869,126.989595,5.9,4.8,7.5,0,7,70,48.1,15.77382065,13,474.4433962,518.209434,-43.76603774,-16.365615,-0.889971294,37.6,127
1/27/2020,16,Busan,0,0,0,35.16183212,129.0631264,6.7,4.8,10,0,9.5,50,96,12.85106773,13,482.6907216,514.0185567,-31.32783505,-20.66695707,-1.489921303,35.2,129.1
1/27/2020,16,Daegu,0,0,0,35.85584544,128.5754098,6.2,4.5,8.5,0,7.7,90,85.3,12.74951021,13,946.2142857,1051.317143,-105.1028571,-29.10693348,-2.125936518,35.9,128.6
1/27/2020,16,Incheon,1,0,0,37.50082918,126.662811,5.9,4,7.8,0,8.1,70,56.1,17.74894001,13,429.335443,447.1949367,-17.85949367,-12.12486388,-0.762130635,37.5,126.7
1/27/2020,16,Gwangju,0,0,0,35.1511,126.8787132,6,4.1,8.9,0,5.1,50,94.5,17.01740641,13,1294.645161,1296.748387,-2.103225806,-10.43883922,-0.702864408,35.2,126.9
1/27/2020,16,Daejeon,0,0,0,36.34214417,127.402718,6,3.2,8.2,0,6.3,360,76.8,16.37504793,13,852.3666667,903.62,-51.25333333,-18.74597751,-1.183836787,36.3,127.4
1/27/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,7.4,5.6,9.7,0,6.8,50,90.4,15.42438986,13,1673.541667,1711.35,-37.80833333,-19.5633506,-0.977884251,35.5,129.3
1/27/2020,16,Sejong,0,0,0,36.480132,127.289021,0,0,0,0,0,0,0,15.75303932,13,821.374001,858.6905072,-37.31650618,-17.39919788,-1.085323009,36.3375,127.7625
1/27/2020,16,Gyeonggi-do,2,0,0,37.47832609,127.0745319,5.9,3.5,8.1,0,5,70,71.5,18.08413172,13,417.7546667,427.0656,-9.310933333,-12.18104631,-0.550038877,37.5,127.1
1/27/2020,16,Gangwon-do,0,0,0,37.74834495,128.3036106,6.6,5.8,7.3,0,3.9,70,69.6,15.75303932,13,821.374001,858.6905072,-37.31650618,-17.39919788,-1.085323009,36.3375,127.7625
1/27/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,5.4,2.7,7.7,0,5.8,70,68.4,15.75303932,13,821.374001,858.6905072,-37.31650618,-17.39919788,-1.085323009,36.3375,127.7625
