,date,time,province,confirmed,released,deceased,latitude,longitude,avg_temp,min_temp,max_temp,precipitation,max_wind_speed,most_wind_direction,avg_relative_humidity,length_km,tile_size,n_crisis,n_baseline,n_difference,percent_change,z_score,end_lat,end_lon,label
0,1/20/2020,16,Seoul,0,0,0,37.55405869,126.989595,0.7,-3.3,5.5,0.0,5.7,270.0,46.8,16.32737313,13,469.4627329,512.4832298,-43.02049689,-17.08846727,-0.93304591,37.6,127.0,1
1,1/20/2020,16,Busan,0,0,0,35.16183212,129.0631264,5.1,1.6,9.8,0.0,6.1,270.0,45.6,12.92215835,13,464.1980198,494.3386138999999,-30.14059406,-16.91315603,-1.2430016990000001,35.2,129.1,2
2,1/20/2020,16,Daegu,0,0,0,35.85584544,128.5754098,4.6,2.4,8.1,0.0,6.4,290.0,44.1,12.50287778,13,930.2816901000001,1036.656338,-106.3746479,-27.62087595,-2.044224448,35.9,128.6,2
3,1/20/2020,16,Incheon,1,0,0,37.50082918,126.662811,1.2,-2.1,5.1,0.0,8.6,320.0,56.0,17.22910004,13,448.30921050000006,464.24078949999995,-15.93157895,-11.63824611,-0.7533537159999999,37.5,126.7,1
4,1/20/2020,16,Gwangju,0,0,0,35.1511,126.87871319999999,4.0,1.2,7.9,0.0,3.3,270.0,63.1,19.52755293,13,1370.137931,1384.896552,-14.75862069,-8.522999581,-0.637609989,35.2,126.9,2
5,1/20/2020,16,Daejeon,0,0,0,36.34214417,127.402718,3.4,-0.9,8.1,0.0,5.5,270.0,57.3,20.80887484,13,790.09375,848.3,-58.20625,-19.0057412,-1.2682341129999999,36.3,127.4,2
6,1/20/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,4.3,-0.5,9.2,0.0,3.6,290.0,48.5,14.26749005,13,1744.1304350000003,1785.608696,-41.47826087,-20.55315487,-1.040923338,35.5,129.3,3
7,1/20/2020,16,Sejong,0,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625,1
8,1/20/2020,16,Gyeonggi-do,0,0,0,37.47832609,127.07453190000001,1.2,-2.8,5.7,0.0,6.4,290.0,68.5,17.92862623,13,420.0748663,428.1754011,-8.100534759,-9.859958212999999,-0.429574998,37.5,127.1,1
9,1/20/2020,16,Gangwon-do,0,0,0,37.74834495,128.30361059999998,3.7,1.1,7.5,0.0,5.2,250.0,38.8,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625,2
10,1/20/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,0.9,-2.9,5.8,0.0,5.6,270.0,63.3,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625,2
11,1/20/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.85373909999998,1.7,-2.7,7.1,0.0,6.2,290.0,62.0,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625,1
12,1/20/2020,16,Jeollabuk-do,0,0,0,35.724013,127.11396909999999,3.5,-0.3,8.0,0.0,6.6,320.0,61.1,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625,1
13,1/20/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,4.9,2.8,8.8,0.0,10.2,290.0,55.8,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625,1
14,1/20/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,3.6,-0.4,6.9,0.0,7.5,270.0,48.6,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625,2
15,1/20/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.31978700000002,4.4,0.2,9.1,0.0,3.6,270.0,42.6,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625,2
16,1/20/2020,16,Jeju-do,0,0,0,33.488935999999995,126.500423,8.4,7.1,10.9,0.0,6.0,320.0,50.3,16.43925667,13,829.5860794,869.3374525,-39.75137301,-16.4003249,-1.043746026,36.3375,127.7625,1
17,1/21/2020,16,Seoul,0,0,0,37.55405869,126.989595,-0.4,-5.6,5.5,0.0,3.5,320.0,36.9,15.73712213,13,449.35714289999993,499.27142860000004,-49.91428571,-26.12344442,-1.444843731,37.6,127.0,1
18,1/21/2020,16,Busan,0,0,0,35.16183212,129.0631264,5.0,0.1,10.3,0.0,5.9,20.0,47.5,13.64733102,13,481.02040819999996,517.3755102,-36.35510204,-25.01585364,-1.725093919,35.2,129.1,2
19,1/21/2020,16,Daegu,0,0,0,35.85584544,128.5754098,1.9,-2.0,7.9,0.0,4.7,290.0,36.0,12.40101808,13,960.1791045,1078.9223880000002,-118.74328359999998,-37.51455937,-2.354346114,35.9,128.6,2
20,1/21/2020,16,Incheon,1,0,0,37.50082918,126.662811,-0.3,-4.0,3.4,0.0,4.3,20.0,49.9,17.500584399999997,13,482.29452050000003,499.08219180000003,-16.78767123,-20.20834004,-1.286698328,37.5,126.7,1
21,1/21/2020,16,Gwangju,0,0,0,35.1511,126.87871319999999,3.6,-2.2,10.7,0.0,4.4,50.0,38.8,17.9273122,13,1326.666667,1334.546667,-7.88,-13.41611553,-0.7238898429999999,35.2,126.9,2
22,1/21/2020,16,Daejeon,0,0,0,36.34214417,127.402718,0.5,-5.3,7.5,0.0,2.5,250.0,45.3,17.40353865,13,818.9032258,870.7290322999999,-51.82580645,-22.90399869,-1.5226855330000002,36.3,127.4,1
23,1/21/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,3.2,-1.6,8.6,0.0,4.2,340.0,51.0,19.05605766,13,1517.423077,1525.307692,-7.884615385,-21.20173839,-1.085074752,35.5,129.3,2
24,1/21/2020,16,Sejong,0,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36878218,13,806.6047998,843.8183723999999,-37.21357256,-23.55248585,-1.4036569319999999,36.3375,127.7625,1
25,1/21/2020,16,Gyeonggi-do,0,0,0,37.47832609,127.07453190000001,-0.7,-5.9,5.4,0.0,2.7,140.0,61.4,17.27729334,13,416.99425289999994,425.31206900000006,-8.317816092000001,-22.03583671,-1.0866232359999999,37.5,127.1,1
26,1/21/2020,16,Gangwon-do,0,0,0,37.74834495,128.30361059999998,2.8,-1.9,7.8,0.0,3.8,230.0,42.0,16.36878218,13,806.6047998,843.8183723999999,-37.21357256,-23.55248585,-1.4036569319999999,36.3375,127.7625,2
27,1/21/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,-2.3,-8.4,5.0,0.0,2.8,90.0,53.9,16.36878218,13,806.6047998,843.8183723999999,-37.21357256,-23.55248585,-1.4036569319999999,36.3375,127.7625,1
28,1/21/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.85373909999998,-0.7,-6.9,5.7,0.0,2.4,50.0,56.1,16.36878218,13,806.6047998,843.8183723999999,-37.21357256,-23.55248585,-1.4036569319999999,36.3375,127.7625,1
29,1/21/2020,16,Jeollabuk-do,0,0,0,35.724013,127.11396909999999,1.5,-4.3,7.8,0.0,2.9,320.0,47.9,16.36878218,13,806.6047998,843.8183723999999,-37.21357256,-23.55248585,-1.4036569319999999,36.3375,127.7625,1
30,1/21/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,3.9,-0.7,7.8,0.0,9.3,70.0,47.0,16.36878218,13,806.6047998,843.8183723999999,-37.21357256,-23.55248585,-1.4036569319999999,36.3375,127.7625,1
31,1/21/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,2.0,-1.9,7.5,0.0,4.8,180.0,51.6,16.36878218,13,806.6047998,843.8183723999999,-37.21357256,-23.55248585,-1.4036569319999999,36.3375,127.7625,2
32,1/21/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.31978700000002,2.9,-1.1,7.7,0.0,5.6,20.0,44.3,16.36878218,13,806.6047998,843.8183723999999,-37.21357256,-23.55248585,-1.4036569319999999,36.3375,127.7625,2
33,1/21/2020,16,Jeju-do,0,0,0,33.488935999999995,126.500423,7.4,4.9,10.5,0.0,4.5,20.0,57.8,16.36878218,13,806.6047998,843.8183723999999,-37.21357256,-23.55248585,-1.4036569319999999,36.3375,127.7625,1
34,1/22/2020,16,Seoul,0,0,0,37.55405869,126.989595,3.0,-0.1,7.8,0.0,3.2,50.0,36.0,15.86794831,13,461.3654485,512.3794019999999,-51.01395349,-25.10596796,-1.682790614,37.6,127.0,1
35,1/22/2020,16,Busan,0,0,0,35.16183212,129.0631264,7.7,4.8,9.3,0.0,5.6,50.0,82.3,11.98231202,13,510.89010989999997,552.0989011,-41.20879121,-28.41832297,-2.109820173,35.2,129.1,2
36,1/22/2020,16,Daegu,0,0,0,35.85584544,128.5754098,2.9,0.2,5.7,0.0,1.9,140.0,65.9,14.866119099999999,13,886.0138889000001,1001.6111109999999,-115.5972222,-31.657374400000002,-2.397619004,35.9,128.6,2
37,1/22/2020,16,Incheon,1,0,0,37.50082918,126.662811,3.0,0.0,7.2,0.0,5.3,20.0,53.4,15.34464158,13,571.4435484,596.4983871000001,-25.05483871,-18.04761538,-1.303280344,37.5,126.7,1
38,1/22/2020,16,Gwangju,0,0,0,35.1511,126.87871319999999,5.4,3.1,6.7,0.0,4.3,50.0,82.5,16.37776878,13,1432.535714,1487.992857,-55.45714286,-4.195833635,-1.0151739579999999,35.2,126.9,2
39,1/22/2020,16,Daejeon,0,0,0,36.34214417,127.402718,2.4,-0.2,3.6,0.0,1.7,270.0,69.5,16.49250909,13,811.4516129,878.0967742,-66.64516129,-16.92173266,-1.6815725190000002,36.3,127.4,1
40,1/22/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,5.6,2.0,8.3,0.0,3.3,340.0,79.5,18.2211638,13,1478.0,1505.474074,-27.47407407,-17.46301422,-1.117519435,35.5,129.3,2
41,1/22/2020,16,Sejong,0,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625,1
42,1/22/2020,16,Gyeonggi-do,0,0,0,37.47832609,127.07453190000001,2.1,-1.3,5.1,0.0,4.3,110.0,72.4,16.22954397,13,416.1802326,431.9546512,-15.774418599999999,-18.31453136,-1.1792259459999999,37.5,127.1,1
43,1/22/2020,16,Gangwon-do,0,0,0,37.74834495,128.30361059999998,7.1,4.7,9.8,0.0,6.3,230.0,31.9,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625,2
44,1/22/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,0.7,-3.0,3.9,0.0,2.1,20.0,63.6,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625,1
45,1/22/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.85373909999998,1.8,-0.9,4.1,0.0,2.9,50.0,71.6,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625,1
46,1/22/2020,16,Jeollabuk-do,0,0,0,35.724013,127.11396909999999,3.5,0.9,4.8,0.0,2.1,340.0,74.6,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625,1
47,1/22/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,6.3,5.5,7.0,0.0,10.0,50.0,82.3,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625,2
48,1/22/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,5.2,-0.2,8.4,0.0,3.4,180.0,55.6,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625,2
49,1/22/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.31978700000002,3.6,2.7,5.0,0.0,3.0,360.0,76.0,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625,2
50,1/22/2020,16,Jeju-do,0,0,0,33.488935999999995,126.500423,11.4,8.6,13.5,0.0,2.8,200.0,85.1,15.67275083,13,820.9850694,870.7632697,-49.77820031,-20.01554907,-1.560875249,36.3375,127.7625,1
51,1/23/2020,16,Seoul,0,0,0,37.55405869,126.989595,4.6,0.0,9.9,0.0,4.7,290.0,49.3,15.98403349,13,478.33333330000005,520.8560748,-42.52274143,-13.59647842,-0.878112225,37.6,127.0,1
52,1/23/2020,16,Busan,0,0,0,35.16183212,129.0631264,8.8,8.1,10.1,0.0,5.7,50.0,97.1,12.4819951,13,493.9578947,523.2231579,-29.26526316,-11.56560956,-0.74003043,35.2,129.1,2
53,1/23/2020,16,Daegu,0,0,0,35.85584544,128.5754098,5.0,2.7,8.6,0.0,2.1,320.0,95.4,11.08859622,13,972.3823528999999,1082.7647060000002,-110.38235290000001,-24.10200535,-2.016484573,35.9,128.6,2
54,1/23/2020,16,Incheon,1,0,0,37.50082918,126.662811,4.1,1.1,8.2,0.0,6.3,340.0,60.6,17.08129685,13,450.47333330000004,472.33333330000005,-21.86,-6.12806319,-0.545039501,37.5,126.7,1
55,1/23/2020,16,Gwangju,0,0,0,35.1511,126.87871319999999,7.5,5.3,12.3,0.0,4.6,20.0,85.1,15.83922933,13,1372.724138,1429.406897,-56.68275862,-7.619902998,-0.523533055,35.2,126.9,2
56,1/23/2020,16,Daejeon,0,0,0,36.34214417,127.402718,6.1,2.7,13.0,0.0,3.3,250.0,62.5,16.34224629,13,842.2333332999999,894.9533332999998,-52.72,-15.43114538,-1.265306233,36.3,127.4,2
57,1/23/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,7.6,5.8,8.6,0.0,3.9,320.0,97.4,17.68003148,13,1566.730769,1625.284615,-58.55384615,-15.07075634,-0.7086031190000001,35.5,129.3,3
58,1/23/2020,16,Sejong,0,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55332696,13,824.4494741000001,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625,1
59,1/23/2020,16,Gyeonggi-do,0,0,0,37.47832609,127.07453190000001,4.1,-1.4,10.7,0.0,4.6,290.0,71.6,17.92918688,13,418.7606383,436.15,-17.3893617,-8.903670102000001,-0.553373774,37.5,127.1,1
60,1/23/2020,16,Gangwon-do,0,0,0,37.74834495,128.30361059999998,7.2,3.4,12.5,0.0,3.9,230.0,54.5,15.55332696,13,824.4494741000001,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625,2
61,1/23/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,3.4,-1.4,11.7,0.0,2.2,90.0,64.6,15.55332696,13,824.4494741000001,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625,2
62,1/23/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.85373909999998,4.2,0.8,9.9,0.0,4.1,20.0,68.1,15.55332696,13,824.4494741000001,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625,1
63,1/23/2020,16,Jeollabuk-do,0,0,0,35.724013,127.11396909999999,6.3,3.4,12.4,0.0,3.0,320.0,72.0,15.55332696,13,824.4494741000001,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625,1
64,1/23/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,8.6,6.7,10.2,0.0,8.2,50.0,94.0,15.55332696,13,824.4494741000001,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625,2
65,1/23/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,6.9,4.2,11.3,0.0,3.4,160.0,87.1,15.55332696,13,824.4494741000001,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625,2
66,1/23/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.31978700000002,5.4,3.0,7.3,0.0,3.2,20.0,88.3,15.55332696,13,824.4494741000001,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625,2
67,1/23/2020,16,Jeju-do,0,0,0,33.488935999999995,126.500423,11.2,10.5,13.6,0.0,4.9,320.0,87.3,15.55332696,13,824.4494741000001,873.1215146,-48.6720405,-12.80220392,-0.903810364,36.3375,127.7625,1
68,1/24/2020,16,Seoul,0,0,0,37.55405869,126.989595,2.8,-1.3,7.4,0.0,3.7,290.0,63.0,15.89439861,13,487.7341772,544.375,-56.64082278,-18.96550042,-2.0118756380000002,37.6,127.0,1
69,1/24/2020,16,Busan,0,0,0,35.16183212,129.0631264,10.2,5.9,15.9,0.0,4.3,50.0,64.0,12.28021454,13,484.4948454,515.3685567,-30.87371134,-19.90468219,-2.072958319,35.2,129.1,2
70,1/24/2020,16,Daegu,0,0,0,35.85584544,128.5754098,6.1,0.5,11.8,0.0,5.5,110.0,80.3,12.77271004,13,929.7042254,1046.485915,-116.78169009999998,-27.69884122,-2.890812745,35.9,128.6,2
71,1/24/2020,16,Incheon,1,0,0,37.50082918,126.662811,2.3,-0.1,5.0,0.0,5.4,20.0,65.4,17.21960449,13,447.15231789999996,463.5761589,-16.42384106,-12.97773103,-1.394276939,37.5,126.7,1
72,1/24/2020,16,Gwangju,0,0,0,35.1511,126.87871319999999,7.1,2.5,12.7,0.0,3.4,50.0,57.8,15.21105067,13,1323.933333,1378.991667,-55.05833333,-11.54423073,-1.467828743,35.2,126.9,2
73,1/24/2020,16,Daejeon,0,0,0,36.34214417,127.402718,4.4,-0.7,11.3,0.0,2.5,250.0,65.6,15.20377393,13,835.4,896.675,-61.275,-15.68478439,-2.177471444,36.3,127.4,2
74,1/24/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,8.0,4.1,12.9,0.0,3.4,340.0,78.4,19.84213124,13,1404.0,1476.784483,-72.78448276,-9.476103693999999,-1.258384901,35.5,129.3,2
75,1/24/2020,16,Sejong,0,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.8839604509999999,36.3375,127.7625,1
76,1/24/2020,16,Gyeonggi-do,1,0,0,37.47832609,127.07453190000001,2.4,-2.2,9.2,0.0,3.4,250.0,85.0,17.6719271,13,414.7598945,447.93865439999996,-33.17875989,-16.33345002,-1.798074879,37.5,127.1,1
77,1/24/2020,16,Gangwon-do,0,0,0,37.74834495,128.30361059999998,4.4,2.5,7.2,0.0,3.6,230.0,76.4,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.8839604509999999,36.3375,127.7625,2
78,1/24/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,1.3,-4.2,10.2,0.0,1.5,90.0,76.4,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.8839604509999999,36.3375,127.7625,1
79,1/24/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.85373909999998,2.4,-1.3,7.6,0.0,3.7,50.0,74.0,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.8839604509999999,36.3375,127.7625,1
80,1/24/2020,16,Jeollabuk-do,0,0,0,35.724013,127.11396909999999,4.9,0.5,10.6,0.0,2.4,230.0,68.6,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.8839604509999999,36.3375,127.7625,1
81,1/24/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,9.0,5.5,11.8,0.0,6.4,50.0,62.8,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.8839604509999999,36.3375,127.7625,1
82,1/24/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,5.8,1.9,11.9,0.0,8.7,20.0,85.1,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.8839604509999999,36.3375,127.7625,2
83,1/24/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.31978700000002,7.6,3.0,12.2,0.0,4.0,50.0,63.9,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.8839604509999999,36.3375,127.7625,2
84,1/24/2020,16,Jeju-do,0,0,0,33.488935999999995,126.500423,11.3,9.5,12.7,0.0,4.5,20.0,64.5,15.76197633,13,790.8973492,846.2744294,-55.37708016,-16.57316546,-1.8839604509999999,36.3375,127.7625,1
85,1/25/2020,16,Seoul,0,0,0,37.55405869,126.989595,4.3,0.6,8.8,0.0,3.9,290.0,63.1,16.24259993,13,470.2134146000001,526.7591463,-56.54573171,-17.96461426,-1.904343759,37.6,127.0,1
86,1/25/2020,16,Busan,0,0,0,35.16183212,129.0631264,9.1,8.0,11.6,0.0,4.5,50.0,66.0,12.60983151,13,478.122449,508.59591839999996,-30.47346939,-17.90852155,-1.9399608869999998,35.2,129.1,2
87,1/25/2020,16,Daegu,0,0,0,35.85584544,128.5754098,7.2,5.4,9.8,0.0,4.1,110.0,68.8,12.61387421,13,913.7916667000002,1032.588889,-118.79722220000001,-26.01029195,-2.849210471,35.9,128.6,2
88,1/25/2020,16,Incheon,1,0,0,37.50082918,126.662811,2.9,-0.2,6.8,0.0,4.1,20.0,66.9,16.8958902,13,454.38513509999996,472.40810810000005,-18.02297297,-13.84276964,-1.4810160769999998,37.5,126.7,1
89,1/25/2020,16,Gwangju,0,0,0,35.1511,126.87871319999999,7.4,4.1,10.9,0.0,1.4,250.0,71.5,17.08748165,13,1370.931034,1431.503448,-60.57241379,-5.609200864,-0.998207478,35.2,126.9,2
90,1/25/2020,16,Daejeon,0,0,0,36.34214417,127.402718,5.2,0.5,10.5,0.0,1.5,250.0,75.6,16.08892604,13,836.6333333,899.7133332999998,-63.08,-14.768739199999999,-1.841443461,36.3,127.4,2
91,1/25/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,8.2,6.8,9.9,0.0,3.6,340.0,71.1,18.10092041,13,1500.3703699999999,1580.622222,-80.25185185,-16.97519009,-1.878912378,35.5,129.3,3
92,1/25/2020,16,Sejong,0,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.8375847440000002,36.3375,127.7625,1
93,1/25/2020,16,Gyeonggi-do,1,0,0,37.47832609,127.07453190000001,2.8,-2.2,9.1,0.0,2.5,320.0,90.8,17.48181153,13,425.54864860000004,459.6913514,-34.1427027,-16.48904936,-1.807583445,37.5,127.1,1
94,1/25/2020,16,Gangwon-do,0,0,0,37.74834495,128.30361059999998,5.7,2.1,10.1,0.0,3.9,230.0,82.3,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.8375847440000002,36.3375,127.7625,2
95,1/25/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,2.3,-2.8,9.6,0.0,1.6,90.0,81.3,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.8375847440000002,36.3375,127.7625,2
96,1/25/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.85373909999998,2.9,-0.8,8.1,0.0,2.5,20.0,78.9,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.8375847440000002,36.3375,127.7625,1
97,1/25/2020,16,Jeollabuk-do,0,0,0,35.724013,127.11396909999999,4.9,1.0,8.8,0.0,1.9,110.0,74.3,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.8375847440000002,36.3375,127.7625,1
98,1/25/2020,16,Jeollanam-do,0,0,0,34.89182535,126.8757729,8.8,7.9,9.6,0.0,7.4,50.0,72.6,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.8375847440000002,36.3375,127.7625,1
99,1/25/2020,16,Gyeongsangbuk-do,0,0,0,36.34585063,128.786506,6.2,3.8,10.5,0.0,2.8,160.0,85.1,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.8375847440000002,36.3375,127.7625,2
100,1/25/2020,16,Gyeongsangnam-do,0,0,0,35.24522242,128.31978700000002,7.6,5.1,9.7,0.0,2.7,20.0,67.1,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.8375847440000002,36.3375,127.7625,2
101,1/25/2020,16,Jeju-do,0,0,0,33.488935999999995,126.500423,11.9,10.6,14.0,0.0,6.3,70.0,77.9,15.89016693,13,806.2495065,863.9853021,-57.73579558,-16.19604711,-1.8375847440000002,36.3375,127.7625,1
102,1/26/2020,16,Seoul,0,0,0,37.55405869,126.989595,5.5,-0.2,11.9,0.0,6.1,70.0,56.3,15.73210587,13,481.13084110000005,530.7426791,-49.61183801,-19.96268552,-1.8356576580000001,37.6,127.0,2
103,1/26/2020,16,Busan,0,0,0,35.16183212,129.0631264,9.5,7.4,13.8,0.0,6.5,50.0,64.0,12.63110151,13,481.78350520000004,514.6515463999999,-32.86804124,-25.03647144,-2.3056212719999998,35.2,129.1,2
104,1/26/2020,16,Daegu,0,0,0,35.85584544,128.5754098,6.7,1.7,11.2,0.0,6.1,110.0,74.1,11.40313973,13,966.9264706,1095.6882349999998,-128.76176470000001,-33.59730752,-3.15782662,35.9,128.6,2
105,1/26/2020,16,Incheon,1,0,0,37.50082918,126.662811,5.4,-0.2,10.3,0.0,8.1,90.0,55.3,16.84956776,13,461.1564626,475.5319728,-14.375510199999999,-14.60755782,-1.441804756,37.5,126.7,1
106,1/26/2020,16,Gwangju,0,0,0,35.1511,126.87871319999999,8.2,3.8,11.7,0.0,4.4,50.0,68.1,11.57953445,13,1493.6296300000001,1525.622222,-31.99259259,-17.57708809,-1.724320984,35.2,126.9,2
107,1/26/2020,16,Daejeon,0,0,0,36.34214417,127.402718,6.5,1.0,11.5,0.0,7.5,20.0,71.1,15.57677789,13,902.8214286,965.9357143,-63.11428571,-18.03162334,-1.9765839,36.3,127.4,2
108,1/26/2020,16,Ulsan,0,0,0,35.54378583,129.3324467,8.2,5.4,10.6,0.0,4.8,360.0,78.0,14.81387301,13,1765.956522,1839.2695649999998,-73.31304348,-17.54728888,-1.81735841,35.5,129.3,3
109,1/26/2020,16,Sejong,0,0,0,36.480132,127.28902099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625,1
110,1/26/2020,16,Gyeonggi-do,2,0,0,37.47832609,127.07453190000001,5.3,-2.7,11.9,0.0,5.2,90.0,74.3,17.78719076,13,419.81866669999994,448.6432,-28.82453333,-18.37302459,-1.791799069,37.5,127.1,1
111,1/26/2020,16,Gangwon-do,0,0,0,37.74834495,128.30361059999998,5.2,3.5,6.4,0.0,2.8,70.0,80.6,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625,2
112,1/26/2020,16,Chungcheongbuk-do,0,0,0,36.72940358,127.7534162,4.7,-2.3,11.3,0.0,4.7,70.0,68.3,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625,2
113,1/26/2020,16,Chungcheongnam-do,0,0,0,36.50817025,126.85373909999998,5.8,-0.6,11.1,0.0,3.7,50.0,64.8,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625,2
114,1/26/2020,16,Jeollabuk-do,0,0,0,35.724013,127.11396909999999,7.1,1.4,11.9,0.0,4.3,90.0,67.4,14.54666137,13,871.6529408,924.5106419,-52.85770116,-20.5916309,-2.006371584,36.3375,127.7625,2
